tag,userid,text,others,time,date,ip,sentiment_lr,sentiment_nb,sentiment_snow,country,city,jieba_text,candidate,round
噓,yuki476375, 政見發表，韓87搞成辯論了嗎？？？,27.52.169.196 12/18 19:08,19:08,12/18 ,27.52.169.196 ,neg,neg,0.0023656208493527675,Taiwan,Taichung,   政見發表 韓 搞成 辯論,韓國瑜,12/18
→,beach093761, 當自己的國魚夜市場合,42.77.169.13 12/18 19:08,19:08,12/18 ,42.77.169.13 ,neg,neg,0.2351148338815755,Taiwan,Kaohsiung City,   國魚 夜市 場合,韓國瑜,12/18
噓,gbb03514, 笑死 在公三小,220.135.237.10 12/18 19:08,19:08,12/18 ,220.135.237.10 ,neg,neg,0.5471080557343541,Taiwan,Zhudong Township,   笑死   公三小,韓國瑜,12/18
→,bigsun0709, 政見是蔡英文喊中華民國萬歲 特偵組,1.160.95.124 12/18 19:08,19:08,12/18 ,1.160.95.124 ,neg,neg,0.8781604073099618,Taiwan,Taoyuan District,   政見 蔡英文 喊 中華民國 萬歲   特偵組,韓國瑜,12/18
→,kentin, 到底講到政見了沒,49.216.21.142 12/18 19:08,19:08,12/18 ,49.216.21.142 ,neg,neg,0.17995662510366728,Taiwan,Keelung,   講到 政見,韓國瑜,12/18
→,etiennechiu, 「政見」呢？？？是在哈囉？？, 119.14.90.5 12/18 19:08,19:08,12/18 , 119.14.90.5 ,neg,neg,0.0008557870751518815,Taiwan,Neihu District,   政見 是在哈囉,韓國瑜,12/18
噓,ting19880508, 幹政見呢, 180.217.161.94 12/18 19:08,19:08,12/18 , 180.217.161.94 ,neg,neg,0.16849244223532023,Taiwan,Banqiao District,   幹 政見呢,韓國瑜,12/18
→,skylerlo, 可以講一下政見嗎,150.116.206.102 12/18 19:08,19:08,12/18 ,150.116.206.102 ,neg,neg,0.1727201243657137,Taiwan,Taipei,   講 政見,韓國瑜,12/18
→,mnhyuiop, *********酒空 講政見好嗎?************, 114.32.93.156 12/18 19:08,19:08,12/18 , 114.32.93.156 ,neg,neg,0.10007909411641314,Taiwan,Danshui District,   酒空   講 政見 好,韓國瑜,12/18
→,kutsu, 草包扯這麼久想轉台,42.75.231.32 12/18 19:08,19:08,12/18 ,42.75.231.32 ,neg,neg,0.27923365653465226,Taiwan,Taipei,   草包 扯 這麼久 想 轉台,韓國瑜,12/18
→,MisterBoar, 套一句我好麻吉柯p的說法,49.215.209.163 12/18 19:08,19:08,12/18 ,49.215.209.163 ,neg,neg,0.9122069987626483,Taiwan,Banqiao District,   套 一句 好 麻吉柯 p 說法,韓國瑜,12/18
→,F12, 跟本批鬥大會,42.74.224.23 12/18 19:08,19:08,12/18 ,42.74.224.23 ,neg,neg,0.15654302786940533,Taiwan,Kaohsiung City,   跟本 批鬥 大會,韓國瑜,12/18
噓,spirit427, 是在哈囉∼∼？,223.141.20.135 12/18 19:08,19:08,12/18 ,223.141.20.135 ,neg,neg,0.4737672181921908,Taiwan,Tainan City,   是在哈囉 ∼ ∼,韓國瑜,12/18
→,bugbook, 現在是要講政見還是找人吵架？,125.224.0.60 12/18 19:08,19:08,12/18 ,125.224.0.60 ,neg,neg,0.6679265049202315,Taiwan,Changhua City,   要講 政見 找人 吵架,韓國瑜,12/18
推,jocker1412, 重新定義政見發表,39.9.44.9 12/18 19:08,19:08,12/18 ,39.9.44.9 ,neg,pos,0.15443488951100892,Taiwan,Chiayi City,   定義 政見發表,韓國瑜,12/18
噓,fasty, 政見發表會都在噴別人口水, 223.139.168.172 12/18 19:08,19:08,12/18 , 223.139.168.172 ,neg,neg,0.05491290204208621,Taiwan,Taoyuan District,   政見發表會 噴 口水,韓國瑜,12/18
→,murray, 會不會罵滿十分鐘, 61.228.8.195 12/18 19:08,19:08,12/18 , 61.228.8.195 ,neg,neg,0.05298237417111051,Taiwan,Banqiao District,   罵 十分鐘,韓國瑜,12/18
→,kivan00, 超低能 快結束了還沒政見 XDDDDDDDDDDDDD,114.46.196.185 12/18 19:08,19:08,12/18 ,114.46.196.185 ,neg,pos,0.08081475046399222,Taiwan,Taipei,   超低   結束 了還 沒政見   XDDDDDDDDDDDDD,韓國瑜,12/18
推,cuteVictor, 中華民國萬歲XDDD,220.137.208.195 12/18 19:08,19:08,12/18 ,220.137.208.195 ,neg,neg,0.9092638151921196,Taiwan,Taipei,   中華民國 萬歲 XDDD,韓國瑜,12/18
推,huangevans, 才剛開場就快笑死,220.142.209.189 12/18 19:08,19:08,12/18 ,220.142.209.189 ,neg,neg,0.08732600358366838,Taiwan,Taipei,   才剛 開場 笑死,韓國瑜,12/18
噓,vcx530, 禿頭是在講三小,114.137.227.141 12/18 19:08,19:08,12/18 ,114.137.227.141 ,neg,neg,0.6338222850555908,Taiwan,Zhongli District,   禿頭 講三小,韓國瑜,12/18
→,wwf0322, 韓總政見：蔡英文, 27.242.138.62 12/18 19:08,19:08,12/18 , 27.242.138.62 ,neg,neg,0.15296066687030052,Taiwan,Hsinchu,   韓 總政 蔡英文,韓國瑜,12/18
噓,kenny1300175, 講了快一半時間的廢話,61.231.60.243 12/18 19:08,19:08,12/18 ,61.231.60.243 ,neg,neg,0.04401974558301469,Taiwan,Taipei,   講了 一半 時間 廢話,韓國瑜,12/18
推,seth582025, 中華民國萬歲*3, 49.216.50.89 12/18 19:08,19:08,12/18 , 49.216.50.89 ,neg,neg,0.9092638151921196,Taiwan,Banqiao District,   中華民國 萬歲,韓國瑜,12/18
推,dadada964, 他的政見就是罵蔡英文喔 那當選你要罵,123.192.181.215 12/18 19:08,19:08,12/18 ,123.192.181.215 ,neg,neg,0.024755850824898507,Taiwan,Taoyuan District,   政見 罵 蔡英文 喔   當選 罵,韓國瑜,12/18
推,raysorcer, 政見在哪啦, 49.216.8.37 12/18 19:08,19:08,12/18 , 49.216.8.37 ,neg,neg,0.1837233963534416,Taiwan,Taipei,   政見在哪,韓國瑜,12/18
推,caesst85149, 台灣安全 人民有錢 發大財, 36.227.53.225 12/18 19:08,19:08,12/18 , 36.227.53.225 ,neg,neg,0.5878782869179235,Taiwan,Taoyuan District,   台灣   有錢   發大財,韓國瑜,12/18
噓,uelx, 幹你娘在共三小,115.82.244.12 12/18 19:08,19:08,12/18 ,115.82.244.12 ,neg,neg,0.3507098548886397,Taiwan,Taichung,   幹你娘 共三小,韓國瑜,12/18
→,dioradio, 陰囊臉, 110.50.140.127 12/18 19:08,19:08,12/18 , 110.50.140.127 ,neg,neg,0.4737672181921908,Taiwan,Banqiao District,   陰囊 臉,韓國瑜,12/18
推,vul3vmp4, 靠北喔 韓草包到底在說什麼啊? 根本不是, 1.165.104.234 12/18 19:08,19:08,12/18 , 1.165.104.234 ,neg,neg,0.4297656590514206,Taiwan,Douliu City,   靠北 喔   韓草包 說  ,韓國瑜,12/18
推,reaturn, 政見 呢,36.237.147.49 12/18 19:08,19:08,12/18 ,36.237.147.49 ,neg,neg,0.1837233963534416,Taiwan,Taitung City,   政見  ,韓國瑜,12/18
推,dindon59, 為什麼會推這種草包出來,49.216.0.67 12/18 19:08,19:08,12/18 ,49.216.0.67 ,neg,neg,0.3279624616971033,Taiwan,Banqiao District,   推 草包,韓國瑜,12/18
推,k12551, 韓正常發揮政見在哪, 1.162.220.76 12/18 19:08,19:08,12/18 , 1.162.220.76 ,neg,neg,0.6715317121807338,Taiwan,Taipei,   韓 正常發揮 政見在哪,韓國瑜,12/18
→,dwndwn, 還敢嘴特偵組啊, 203.204.96.145 12/18 19:08,19:08,12/18 , 203.204.96.145 ,neg,neg,0.43357079220691985,Taiwan,Beidou Township,   還敢 嘴 特偵組,韓國瑜,12/18
推,shinobunodok, 我覺得讀稿姬沒那麼差了,1.172.109.110 12/18 19:08,19:08,12/18 ,1.172.109.110 ,neg,neg,0.09648940826493979,Taiwan,Taipei,   讀稿 姬 差,韓國瑜,12/18
推,snoopy8562, 所以政見呢？？？？？, 123.240.53.140 12/18 19:08,19:08,12/18 , 123.240.53.140 ,neg,neg,0.038948512431935534,Taiwan,Taipei,   政見呢,韓國瑜,12/18
推,tackcalb, 只會攻擊,180.217.200.139 12/18 19:08,19:08,12/18 ,180.217.200.139 ,neg,neg,0.1551969734906229,Taiwan,Taichung,   只會 攻擊,韓國瑜,12/18
推,zxcc79, 原來是批小英論述會，我還以為是政見發表, 223.141.180.72 12/18 19:08,19:08,12/18 , 223.141.180.72 ,neg,neg,0.015144078570349273,Taiwan,Banqiao District,   批小英 論述 還以 政見發表,韓國瑜,12/18
→,dadada964, 四年嗎, 123.192.181.215 12/18 19:08,19:08,12/18 , 123.192.181.215 ,neg,neg,0.36074002304183916,Taiwan,Taoyuan District,   四年,韓國瑜,12/18
→,philmaru, 柯韓一家親囉！！,180.204.116.232 12/18 19:08,19:08,12/18 ,180.204.116.232 ,neg,neg,0.5498909053869152,Taiwan,Pingtung City,   柯韓 一家親 囉,韓國瑜,12/18
→,toshizo, 螢幕的字卡顯示的不是政見發表會嗎?, 218.161.12.201 12/18 19:08,19:08,12/18 , 218.161.12.201 ,neg,neg,0.01903364473475644,Taiwan,Taipei,   螢幕 字 卡 顯示 政見發表會,韓國瑜,12/18
→,GrayNeko, 今天應該是政見會不是辯論吧？, 118.167.169.98 12/18 19:08,19:08,12/18 , 118.167.169.98 ,neg,neg,0.006609207060655153,Taiwan,Taipei,   政見會 辯論,韓國瑜,12/18
→,theholyice, 政見發表一直攻擊對手是怎樣 而且都, 180.217.164.212 12/18 19:08,19:08,12/18 , 180.217.164.212 ,neg,neg,0.016468563176439743,Taiwan,Taoyuan District,   政見發表 攻擊 對手  ,韓國瑜,12/18
噓,Visnjic, 電視笑話冠軍,36.226.163.129 12/18 19:08,19:08,12/18 ,36.226.163.129 ,pos,pos,0.07588960619421703,Taiwan,Taipei,   電視笑話冠軍,韓國瑜,12/18
→,gaym19, 政見發表拿去罵人 笑死, 114.44.158.82 12/18 19:08,19:08,12/18 , 114.44.158.82 ,neg,neg,0.3010477048192376,Taiwan,Banqiao District,   政見發表 罵人   笑死,韓國瑜,12/18
推,jamesanna, 係勒派啥小，大聲就贏逆，阿呆....,59.127.204.9 12/18 19:08,19:08,12/18 ,59.127.204.9 ,neg,neg,0.11734150833192769,Taiwan,Taipei,   係 勒派 小 大聲 贏逆 阿呆,韓國瑜,12/18
推,aggressorX, 電視笑話冠軍還是不會讓我失望,36.231.58.151 12/18 19:08,19:08,12/18 ,36.231.58.151 ,pos,pos,0.001420348021919593,Taiwan,Keelung,   電視笑話冠軍 失望,韓國瑜,12/18
→,vul3vmp4, 政見耶,1.165.104.234 12/18 19:08,19:08,12/18 ,1.165.104.234 ,neg,neg,0.4737672181921917,Taiwan,Douliu City,   政見 耶,韓國瑜,12/18
推,SoDaWins, 政見到底在那裡 在哪裡,42.75.87.0 12/18 19:08,19:08,12/18 ,42.75.87.0 ,neg,neg,0.03659153588585029,Taiwan,Taoyuan District,   政見  ,韓國瑜,12/18
→,ocalim, 原來國民黨執政就沒人貪污，好棒棒喔！,180.217.187.169 12/18 19:08,19:08,12/18 ,180.217.187.169 ,neg,neg,0.2740288383597155,Taiwan,Banqiao District,   國民黨 執政 沒人 貪污 好 棒棒 喔,韓國瑜,12/18
→,mnhyuiop, *********酒空 講政見好嗎?************, 114.32.93.156 12/18 19:08,19:08,12/18 , 114.32.93.156 ,neg,neg,0.10007909411641314,Taiwan,Danshui District,   酒空   講 政見 好,韓國瑜,12/18
噓,same01216, 政見是罵蔡英文, 110.28.73.207 12/18 19:08,19:08,12/18 , 110.28.73.207 ,neg,neg,0.3339779010776561,Taiwan,Taipei,   政見 罵 蔡英文,韓國瑜,12/18
→,king20134, 中天聊天室竟然一堆人稱讚說的好XDDDDD, 1.164.248.165 12/18 19:08,19:08,12/18 , 1.164.248.165 ,neg,neg,0.0008081519978261342,Taiwan,Taoyuan District,   中天 聊天室 一堆 人 稱讚 說 好 XDDDDD,韓國瑜,12/18
推,zzxx1322, 韓導講一大堆沒有一條政見, 114.35.172.226 12/18 19:08,19:08,12/18 , 114.35.172.226 ,neg,neg,0.029270072299795946,Taiwan,Tainan City,   韓導講 一大堆 一條 政見,韓國瑜,12/18
→,arashikei314, 我來不及去買雞排, 36.235.5.210 12/18 19:08,19:08,12/18 , 36.235.5.210 ,neg,neg,0.4244709220680095,Taiwan,Changhua City,   買 雞排,韓國瑜,12/18
→,Admire710, 政見發表變成辯論, 114.38.89.132 12/18 19:08,19:08,12/18 , 114.38.89.132 ,neg,neg,0.05652478513046699,Taiwan,Taichung,   政見發表 辯論,韓國瑜,12/18
推,kazemaru, 我到底聽了3小,101.13.140.235 12/18 19:08,19:08,12/18 ,101.13.140.235 ,neg,neg,0.32636499505664496,Taiwan,Zhongli District,   聽 小,韓國瑜,12/18
噓,world174, 這不是政見發表會嗎？草包在工沙小,114.136.243.244 12/18 19:08,19:08,12/18 ,114.136.243.244 ,neg,neg,0.06340694314182405,Taiwan,Taipei,   政見發表會 草包 工沙 小,韓國瑜,12/18
噓,e055739, 政見呢,27.52.203.34 12/18 19:08,19:08,12/18 ,27.52.203.34 ,neg,neg,0.1837233963534416,Taiwan,Hsinchu,   政見呢,韓國瑜,12/18
噓,kk2451, 韓可以說人話嗎, 218.173.117.72 12/18 19:08,19:08,12/18 , 218.173.117.72 ,neg,neg,0.0398581057166113,Taiwan,Kaohsiung City,   韓 說人話,韓國瑜,12/18
推,lovejamwu, 唉 他到底在講什麼 政見發表 他在講什,36.227.51.156 12/18 19:08,19:08,12/18 ,36.227.51.156 ,neg,neg,0.9833857808513179,Taiwan,Taoyuan District,     在講   政見發表   講什,韓國瑜,12/18
→,gracekan, 柯：他比你們想得更有料,223.140.216.116 12/18 19:08,19:08,12/18 ,223.140.216.116 ,neg,neg,0.5542512925698868,Taiwan,Yilan,   柯 想 有料,韓國瑜,12/18
推,airer, 所以政見是？, 218.164.2.147 12/18 19:08,19:08,12/18 , 218.164.2.147 ,neg,neg,0.1837233963534416,Taiwan,Taipei,   政見,韓國瑜,12/18
推,february90, 政見啦，不是批判啦,39.11.130.132 12/18 19:08,19:08,12/18 ,39.11.130.132 ,neg,neg,0.1301384988732951,Taiwan,Taipei,   政見 批判,韓國瑜,12/18
噓,ilovew, 草包，到底公撒小,114.27.33.135 12/18 19:08,19:08,12/18 ,114.27.33.135 ,neg,neg,0.666188414479484,Taiwan,Taipei,   草包 公撒小,韓國瑜,12/18
推,scratch01, 草包講好多廢話,115.82.228.127 12/18 19:08,19:08,12/18 ,115.82.228.127 ,neg,neg,0.6643721539824362,Taiwan,Banqiao District,   草包 講 好多 廢話,韓國瑜,12/18
推,Summer1308, 主持人是不是該做點事？,36.226.180.99 12/18 19:08,19:08,12/18 ,36.226.180.99 ,neg,neg,0.33119229633644265,Taiwan,Zhubei City,   主持人 做點事,韓國瑜,12/18
推,minirr, 幹譙蔡英文大會開始, 117.19.176.164 12/18 19:08,19:08,12/18 , 117.19.176.164 ,neg,neg,0.39654837323828895,Taiwan,Taipei,   幹 譙 蔡英文 大會,韓國瑜,12/18
推,KeynesGG, 毒搞雞好廢,36.229.99.205 12/18 19:08,19:08,12/18 ,36.229.99.205 ,neg,neg,0.1801930703860728,Taiwan,Taipei,   毒 搞 雞 好 廢,韓國瑜,12/18
→,alienchou, 可以，這很韓總, 101.12.49.211 12/18 19:08,19:08,12/18 , 101.12.49.211 ,neg,neg,0.3968144185039816,Taiwan,Kaohsiung City,   這很韓 總,韓國瑜,12/18
→,truth76901, 欸 不是政見發表會嗎。韓導跑錯場？, 110.28.137.10 12/18 19:08,19:08,12/18 , 110.28.137.10 ,neg,neg,0.10231705354389375,Taiwan,Banqiao District,   欸   政見發表會 韓導 跑 錯場,韓國瑜,12/18
噓,ionchips, 政見到底在哪裡,223.137.38.50 12/18 19:08,19:08,12/18 ,223.137.38.50 ,neg,neg,0.07780967986277931,Taiwan,Taipei,   政見,韓國瑜,12/18
→,hawaii987, 對不起 我要清廉政府^.<,49.217.99.236 12/18 19:08,19:08,12/18 ,49.217.99.236 ,neg,neg,0.3717297660552187,Taiwan,Taichung,   對不起   我要 清廉 政府,韓國瑜,12/18
噓,hotisaac, 政見呢？, 180.217.255.57 12/18 19:08,19:08,12/18 , 180.217.255.57 ,neg,neg,0.1837233963534416,Taiwan,Chiayi City,   政見呢,韓國瑜,12/18
→,daisy841110, 洗腦大會, 115.82.3.34 12/18 19:08,19:08,12/18 , 115.82.3.34 ,neg,neg,0.18066968973479935,Taiwan,Banqiao District,   洗腦 大會,韓國瑜,12/18
噓,kidd085, 貪污證據拿出來啊, 1.165.136.224 12/18 19:08,19:08,12/18 , 1.165.136.224 ,neg,neg,0.09432626839333669,Taiwan,Caotun Township,   貪污 證據,韓國瑜,12/18
推,machinle, 工三小啊智障,223.138.168.105 12/18 19:08,19:08,12/18 ,223.138.168.105 ,neg,neg,0.3848452770448523,Taiwan,Taichung,   工三小 智障,韓國瑜,12/18
噓,Paradisean, 電視笑話冠軍, 101.9.195.76 12/18 19:08,19:08,12/18 , 101.9.195.76 ,pos,pos,0.07588960619421703,Taiwan,Keelung,   電視笑話冠軍,韓國瑜,12/18
→,zxcdewqa, 我很期待韓導的政見欸...., 124.11.188.171 12/18 19:08,19:08,12/18 , 124.11.188.171 ,pos,pos,0.11684663996289302,Taiwan,Banqiao District,   期待 韓導 政見 欸,韓國瑜,12/18
噓,nzxc, 幹你娘講證件好嗎幹你娘草包, 42.74.50.231 12/18 19:08,19:08,12/18 , 42.74.50.231 ,neg,neg,0.7585804286525897,Taiwan,Taoyuan District,   幹你娘 講 證件 好 幹你娘 草包,韓國瑜,12/18
→,theholyice, 不理宋伯伯,180.217.164.212 12/18 19:09,19:09,12/18 ,180.217.164.212 ,neg,neg,0.5853665919546336,Taiwan,Taoyuan District,   不理 宋伯伯,韓國瑜,12/18
→,etiennechiu, 政,119.14.90.5 12/18 19:09,19:09,12/18 ,119.14.90.5 ,neg,neg,0.5,Taiwan,Neihu District,   政,韓國瑜,12/18
噓,roywow, 幹 你的政見呢?, 123.194.188.50 12/18 19:09,19:09,12/18 , 123.194.188.50 ,neg,neg,0.16849244223532023,Taiwan,Taipei,   幹   政見呢,韓國瑜,12/18
→,spirit427, 再忍四分鍾,223.141.20.135 12/18 19:09,19:09,12/18 ,223.141.20.135 ,neg,neg,0.1614838083572251,Taiwan,Tainan City,   再忍 四分 鍾,韓國瑜,12/18
推,yainman, 我瑜萬歲, 42.72.1.132 12/18 19:09,19:09,12/18 , 42.72.1.132 ,neg,neg,0.901827144095919,Taiwan,Zhongli District,   我瑜 萬歲,韓國瑜,12/18
推,CowBaHogan, 草包是不是分不清政見發表會跟辯論會, 110.50.132.230 12/18 19:09,19:09,12/18 , 110.50.132.230 ,neg,neg,0.020842444531231075,Taiwan,Taipei,   草包 分不清 政見發表會 辯論會,韓國瑜,12/18
→,chuang7718, 政見呢。。。, 39.8.30.18 12/18 19:09,19:09,12/18 , 39.8.30.18 ,neg,neg,0.15990123954974234,Taiwan,Yuanlin,   政見呢,韓國瑜,12/18
推,ykii, 看他那張臉,111.71.10.197 12/18 19:09,19:09,12/18 ,111.71.10.197 ,neg,neg,0.8738494459937425,Taiwan,Keelung,   張臉,韓國瑜,12/18
→,Fongin, 特偵組 在馬19任內 變 扁偵組,36.224.0.180 12/18 19:09,19:09,12/18 ,36.224.0.180 ,neg,neg,0.03817281869897127,Taiwan,Banqiao District,   特偵組   馬 任內   變   扁 偵組,韓國瑜,12/18
→,bonfferoni, 幹你娘 高雄市你安插多少人啊 操,180.176.0.145 12/18 19:09,19:09,12/18 ,180.176.0.145 ,neg,neg,0.6891310893754173,Taiwan,Taipei,   幹你娘   高雄市 安插 人   操,韓國瑜,12/18
推,lilweiting, 靠杯 沒政見只好檢討執政黨XD, 111.83.97.213 12/18 19:09,19:09,12/18 , 111.83.97.213 ,neg,neg,0.22814653920503924,Taiwan,Taichung,   靠杯   沒政見 只好 檢討 執政黨 XD,韓國瑜,12/18
→,dlam002, http,27.246.193.6 12/18 19:09,19:09,12/18 ,27.246.193.6 ,neg,neg,0.5,Taiwan,Hsinchu,  ,韓國瑜,12/18
推,Isinging, 政見發表能在那邊中華民國萬歲也是一絕,42.75.24.33 12/18 19:09,19:09,12/18 ,42.75.24.33 ,neg,neg,0.9425963012924368,Taiwan,Kaohsiung City,   政見發表 中華民國 萬歲 一絕,韓國瑜,12/18
推,joy2105feh, 笑死 變成辯論會XDDDDDDDDDD,180.177.25.49 12/18 19:09,19:09,12/18 ,180.177.25.49 ,neg,neg,0.02889076407304403,Taiwan,Hsinchu,   笑死   辯論會 XDDDDDDDDDD,韓國瑜,12/18
推,a0913, 柯文哲, 220.135.58.109 12/18 19:09,19:09,12/18 , 220.135.58.109 ,neg,neg,0.5626793671571758,Taiwan,Taipei,   柯文 哲,韓國瑜,12/18
噓,omoideomoi, 這篇馬上要被噓到XX了, 223.136.229.73 12/18 19:09,19:09,12/18 , 223.136.229.73 ,neg,neg,0.6087062595069702,Taiwan,Taipei,   這篇 XX,韓國瑜,12/18
→,CowBaHogan, 的差別, 110.50.132.230 12/18 19:09,19:09,12/18 , 110.50.132.230 ,neg,neg,0.1282958339099599,Taiwan,Taipei,   差別,韓國瑜,12/18
噓,Tmmontal, 政見是笑話，所以改炮轟對方,42.76.1.141 12/18 19:09,19:09,12/18 ,42.76.1.141 ,pos,neg,0.003126209810709324,Taiwan,Chiayi City,   政見 笑話 改 炮轟 對方,韓國瑜,12/18
噓,r87146, 你媽政見呢只會批鬥講空話,114.137.249.228 12/18 19:09,19:09,12/18 ,114.137.249.228 ,neg,neg,0.00827684231459036,Taiwan,Zhongli District,   你媽 政見呢 只會 批鬥 講 空話,韓國瑜,12/18
推,mh631, 所以國民黨批評貪污？,114.137.201.47 12/18 19:09,19:09,12/18 ,114.137.201.47 ,neg,neg,0.04728711169430799,Taiwan,Taoyuan District,   國民黨 批評 貪污,韓國瑜,12/18
噓,add20716, XDDDDDDDDD這種水準,114.136.106.101 12/18 19:09,19:09,12/18 ,114.136.106.101 ,neg,neg,0.02963783195310765,Taiwan,Keelung,   XDDDDDDDDD 水準,韓國瑜,12/18
→,snow3804, 政見發表會不講政見, 220.137.154.72 12/18 19:09,19:09,12/18 , 220.137.154.72 ,neg,neg,0.03734429232183256,Taiwan,Zhongli District,   政見發表會 不講 政見,韓國瑜,12/18
噓,rockboy088, 系勒公三小...,223.139.196.38 12/18 19:09,19:09,12/18 ,223.139.196.38 ,neg,neg,0.24121080604891043,Taiwan,Kaohsiung City,   系勒公三小,韓國瑜,12/18
噓,teikoting, 政見呢 傻眼, 111.255.39.198 12/18 19:09,19:09,12/18 , 111.255.39.198 ,neg,neg,0.13683292268024216,Taiwan,Tainan City,   政見呢   傻眼,韓國瑜,12/18
推,nges10310, 所以你對台灣表態呢？,111.253.56.132 12/18 19:09,19:09,12/18 ,111.253.56.132 ,neg,neg,0.041345028310248444,Taiwan,Changhua City,   台灣 表態,韓國瑜,12/18
噓,key123987, 好想快轉,36.225.86.93 12/18 19:09,19:09,12/18 ,36.225.86.93 ,neg,neg,0.6070326781070209,Taiwan,Taipei,   好想 快轉,韓國瑜,12/18
噓,Xiong271, 拿到辯論稿？？, 27.242.105.212 12/18 19:09,19:09,12/18 , 27.242.105.212 ,pos,pos,0.1440006538686477,Taiwan,Taoyuan District,   拿到 辯論 稿,韓國瑜,12/18
→,godtim, 說到現在沒政見, 114.38.246.250 12/18 19:09,19:09,12/18 , 114.38.246.250 ,neg,neg,0.21329981626963435,Taiwan,Magong,   說 沒政見,韓國瑜,12/18
→,betear, 還以為是政見發表，原來是婊英大會, 115.165.209.83 12/18 19:09,19:09,12/18 , 115.165.209.83 ,neg,neg,0.023235439566833826,Taiwan,Taipei,   還以 政見發表 婊英 大會,韓國瑜,12/18
噓,gigicarter, 第一噓送給韓導，他到底在說什, 1.161.196.41 12/18 19:09,19:09,12/18 , 1.161.196.41 ,pos,pos,0.4589231141214145,Taiwan,Banqiao,   第一 送給 韓導 說 什,韓國瑜,12/18
噓,boy4926998, 笑死 說捍衛台灣主權 又說自己不支持,114.41.95.179 12/18 19:09,19:09,12/18 ,114.41.95.179 ,neg,pos,0.056483175552173526,Taiwan,Douliu City,   笑死   說 捍衛 台灣 主權   說 支持,韓國瑜,12/18
噓,sawada, 政見在哪啊 是在哈囉, 223.140.135.116 12/18 19:09,19:09,12/18 , 223.140.135.116 ,neg,neg,0.16849244223532023,Taiwan,Keelung,   政見在哪   是在哈囉,韓國瑜,12/18
→,ash9911911, 所以我說那個政見呢, 112.105.151.69 12/18 19:09,19:09,12/18 , 112.105.151.69 ,neg,neg,0.020423567591211667,Taiwan,Taipei,   說 政見呢,韓國瑜,12/18
噓,lolipopo, 禿子你的政見勒, 110.28.225.178 12/18 19:09,19:09,12/18 , 110.28.225.178 ,neg,neg,0.44767845850986676,Taiwan,Hsinchu,   禿子 政見勒,韓國瑜,12/18
→,jack21023, 政見呢 我只聽到批判政府,114.47.117.77 12/18 19:09,19:09,12/18 ,114.47.117.77 ,neg,neg,0.12074955407557464,Taiwan,Kaohsiung City,   政見呢   只 聽到 批判 政府,韓國瑜,12/18
→,enel1111, 再說一次, 36.225.110.34 12/18 19:09,19:09,12/18 , 36.225.110.34 ,neg,neg,0.22583798927190635,Taiwan,Keelung,  ,韓國瑜,12/18
推,luna2000sea, 不是每次都這樣嗎, 223.138.188.162 12/18 19:09,19:09,12/18 , 223.138.188.162 ,neg,neg,0.01427696040539439,Taiwan,Chiayi City,   每次,韓國瑜,12/18
